CODIGO,C,6;DESCRICAO,C,55;GRUPO,C,12;CADASTRO,D;CUSTO,N,14,4;VENDA_ATU,N,14,4;VENDA_ANT,N,14,4;MARGEM,N,14,4;ESTOQUE,N,14,4;MINIMO,N,14,4;INVENTARIO,D;CODIGOFOR,C,5;PORCENTAGE,N,14,4;CLASSE,C,1;ETIQUETA,C,1;ATIVO,C,1;BARRA,C,13;HORA,C,5;ALTERADO,C,1;VALIDADE,D;VENDA_PRO,N,14,4;EMPRESTIMO,N,14,4;DESCONTO,N,14,4;QTDE_PONTO,N,5,0;PODE_PRECO,C,1;PODE_DESC,C,1;ATUALIZAR,C,1;UNIDADES,N,14,4;LOCAL,C,10;DESC_PRAZO,C,1;QTD_VALIDA,N,14,4;COD_AUX1,C,9;MIN_ULT,N,5,0;MIN_DATA,D;MIN_DIAS,N,3,0;VINCULADO,N,14,4;APRESENTAC,C,2;BLOQ_PRECO,C,1;BLOQ_DESC,C,1;FRACAO,N,14,4;PESO,N,14,4;SUBGRUPO,C,15;REFERENCIA,C,55;VASILHAME,N,14,4;NP01_PORC,N,14,4;NP02_PORC,N,14,4;NP03_PORC,N,14,4;NP04_PORC,N,14,4;NP01_VALOR,N,14,4;NP02_VALOR,N,14,4;NP03_VALOR,N,14,4;NP04_VALOR,N,14,4;CONJ_ESTOQ,C,1;CONJ_CODIG,C,6;CONJ_QTD,N,14,4;ALIQ_ICMS,N,14,4;ALIQ_IPI,N,14,4;ALIQ_ISS,N,14,4;TIPO_PRODU,C,1;ICMS_SUBS,C,1;SIT_TRIBUT,C,3;CUSTO_BRUT,N,14,4;DESC01,N,14,4;DESC02,N,14,4;DESC03,N,14,4;DESC04,N,14,4;CUSTO_IPI,N,14,4;CUSTO_MEDI,N,14,4;CUSTO_FRET,N,14,4;ICMS_RED,C,1;C_FISCAL,C,14;ATU_CAIXA,C,1;ATU_PRECO,C,1
000992;CANECAO EXTRA N 14;AVULSO;06/12/2008;10,5;15;5;42,86;0;0;08/02/2017;00001;0;A;N;S;7899455700565;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;10,5;0;0;0;0;0;10,5;0;;;S;S
000993;SH SEDA KERAFORCE;SH SEDA;06/12/2008;5,59;7,5;7,5;34,17;3;0;27/04/2018;00001;0;A;N;S;7891150037472;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;7;7;7;7;N;;0;0;0;0;;;;5,59;0;0;0;0;0;5,545;0;;;S;S
000994;SH SEDA ALISAMENTOM QUIMICO;SH SEDA;06/12/2008;5,29;7,5;8;41,78;0;0;20/02/2016;00001;0;A;N;S;7891150037557;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;5,29;0;0;0;0;0;5,29;0;;;S;S
000995;DOCE PORTAO CAMBUI DE LEITE 200 GRS;SH SEDA;06/12/2008;3,85;5,2;5;35,06;5;0;08/04/2016;00001;0;A;N;S;7898003280450;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;3,85;0;0;0;0;0;3,85;0;;;S;S
000996;SH SEDA LISO PERFEITO;SH SEDA;06/12/2008;5,5;7,4998;7,5;36,36;1;0;27/07/2018;00001;0;A;N;S;7891150037519;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0027;0,0027;0,0027;0,0027;7,5;7,5;7,5;7,5;N;;0;0;0;0;;;;5,5;0;0;0;0;0;5,5;0;;;S;S
000997;SH SEDA ANTINOIS;SH SEDA;06/12/2008;5,59;7,5;7,5;34,17;3;0;30/10/2017;00001;0;A;N;S;7891150037601;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;7,5;7,5;7,5;7,5;N;;0;0;0;0;;;;5,59;0;0;0;0;0;5,54;0;;;S;S
000998;SH SEDA PRETOS;SH SEDA;06/12/2008;5,59;7,5;7,5;34,17;3;0;08/02/2016;00001;0;A;N;S;7891150037526;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;7;7;7;7;N;;0;0;0;0;;;;5,59;0;0;0;0;0;5,545;0;;;S;S
000999;SANDALIA HAV SLIM ORGANIC 37/38 BRANCA;AVULSO;06/12/2008;16,41;24;5;46,25;0;0;08/04/2016;00001;0;A;N;S;7895265923620;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0002;-0,0002;-0,0002;-0,0002;5;5;5;5;N;;0;0;0;0;;;;16,41;0;0;0;0;0;16,41;0;;;S;S
001000;SH SEDA CRESC SAUDAVEL;SH SEDA;06/12/2008;5,59;7,5;7,5;34,17;2;0;27/07/2018;00001;0;A;N;S;7891150037434;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;7,5;7,5;7,5;7,5;N;;0;0;0;0;;;;5,59;0;0;0;0;0;5,59;0;;;S;S
001001;SAND HAV SLIM ORGANIC 37/38 PRETO;SH SEDA;06/12/2008;16,41;24;5;46,25;0;0;08/04/2016;00001;0;A;N;S;7895265923576;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;16,41;0;0;0;0;0;16,41;0;;;S;S
001002;SAND HAV SLIM TRIBAL 37/38 BRANCO;SH SEDA;06/12/2008;16,28;24;5;47,42;0;0;08/04/2016;00001;0;A;N;S;7895265921589;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;16,28;0;0;0;0;0;16,28;0;;;S;S
001003;SH SEDA SOS REPARACAO;SH SEDA;06/12/2008;3,85;5;4,85;29,8701;0;0;28/09/2010;00001;0;A;N;S;7898422748388;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;4,85;4,85;4,85;4,85;N;;0;0;0;0;;;;3,85;0;0;0;0;0;0;0;;;S;S
001004;SH SEDA BOMBA DE NUTRICAO;SH SEDA;06/12/2008;5,5;7,5;7;36,36;1;0;30/10/2017;00001;0;A;N;S;7891150049628;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;7,5;7,5;7,5;7,5;N;;0;0;0;0;;;;5,5;0;0;0;0;0;5,295;0;;;S;S
001005;SH SEDA VERAO BLOCK;SH SEDA;06/12/2008;3,85;5;4,85;29,8701;0;0;28/09/2010;00001;0;A;N;S;7891037008120;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;4,85;4,85;4,85;4,85;N;;0;0;0;0;;;;3,85;0;0;0;0;0;0;0;;;S;S
001006;SH SEDA SOS QUEDA;SH SEDA;06/12/2008;5,39;8;8;48,42;0;0;20/02/2016;00001;0;A;N;S;7891150037359;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;5,39;0;0;0;0;0;5,4567;0;;;S;S
001007;COND SEDA LISO EXTREMO;COND SEDA;06/12/2008;7,57;9,5;9,5;25,4954;0;0;27/07/2018;00001;0;A;N;S;7891150037632;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;7,57;0;0;0;0;0;7,57;0;;;S;S
001008;CHA LEEAO HORTELA;BEBIDAS;06/12/2008;1,88;2,5;2,7;32,98;0;0;28/03/2017;00001;0;A;N;S;7891098000170;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;2,7;2,7;2,7;2,7;N;;0;0;0;0;;;;1,88;0;0;0;0;0;1,88;0;;;S;S
001009;COND SEDA CACHOS;COND SEDA;06/12/2008;5,15;6,75;6,75;31,068;0;0;15/10/2012;00001;0;A;N;S;7891037000315;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0006;0,0006;0,0006;0,0006;6,5;6,5;6,5;6,5;N;;0;0;0;0;;;;5,15;0;0;0;0;0;5,15;0;;;S;S
001010;COND SEDA KERAFORCE;COND SEDA;06/12/2008;4,6708;9;6,75;92,6865;0;0;02/05/2016;00001;0;A;N;S;7891150028128;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9;9;9;9;N;;0;0;0;0;;;;4,6708;0;0;0;0;0;4,6;0;;;S;S
001011;SH SEDA CACHOS DEFINIDOS;SH SEDA;06/12/2008;5,59;7,5;7,5;34,17;0;0;27/07/2018;00001;0;A;N;S;7891150037595;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;7,5;7,5;7,5;7,5;N;;0;0;0;0;;;;5,59;0;0;0;0;0;5,59;0;;;S;S
001012;COND SEDA PUREZA;COND SEDA;06/12/2008;7,57;9,5;9;25,4954;0;0;27/07/2018;00001;0;A;N;S;7891150037403;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;7,57;0;0;0;0;0;6,785;0;;;S;S
001013;COND JOHNSONS CHEIRINHO PROLONGADO;AVULSO;06/12/2008;9,49;12,5;6,9998;31,72;0;0;15/09/2016;00001;0;A;N;S;7891010980085;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0026;0,0026;0,0026;0,0026;7;7;7;7;N;;0;0;0;0;;;;9,49;0;0;0;0;0;9,49;0;;;S;S
001014;COND SEDA CACHOS DEFINIDOS;COND SEDA;06/12/2008;6,49;9,5;10;46,379;3;0;27/07/2018;00001;0;A;N;S;7891150037465;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;6,49;0;0;0;0;0;7,03;0;;;S;S
001015;COND SEDA LISO EXTREMO;COND SEDA;06/12/2008;5,57;7;7;25,67;0;0;15/10/2012;00001;0;A;N;S;7898422749606;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0032;-0,0032;-0,0032;-0,0032;7,15;7,15;7,15;7,15;N;;0;0;0;0;;;;5,57;0;0;0;0;0;5,47;0;;;S;S
001016;COND SEDA LISO PERFEITO;COND SEDA;06/12/2008;6,49;9,5;10;46,379;2;0;27/07/2018;00001;0;A;N;S;7891150037328;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;6,49;0;0;0;0;0;7,03;0;;;S;S
001017;COND SEDA OLEO HIDTRA�AO;COND SEDA;06/12/2008;7,57;9,5;9;25,4954;0;0;27/07/2018;00001;0;A;N;S;7891150037366;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;7,57;0;0;0;0;0;6,785;0;;;S;S
001018;SAND HAV KIDS MARIE 31/32 PEROLA;AVULSO;06/12/2008;14;19;12,9997;35,71;0;0;21/07/2016;00001;0;A;N;S;7891224600090;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0022;0,0022;0,0022;0,0022;13;13;13;13;N;;0;0;0;0;;;;14;0;0;0;0;0;14;0;;;S;S
001019;COND SEDA PRETOS;COND SEDA;06/12/2008;6,5;9,5;10;46,1538;0;0;27/07/2018;00001;0;A;N;S;7891150037342;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;6,5;0;0;0;0;0;7,035;0;;;S;S
001020;COND SEDA SOS CERAMIDAS;COND SEDA;06/12/2008;5,07;6,75;6,75;33,1361;0;0;12/09/2010;00001;0;A;N;S;7891037145351;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0032;-0,0032;-0,0032;-0,0032;7,15;7,15;7,15;7,15;N;;0;0;0;0;;;;5,07;0;0;0;0;0;5,11;0;;;S;S
001021;COND SEDA CRESCIMENTO SAUDAVEL;COND SEDA;06/12/2008;6,5;9,5;10;46,1538;1;0;27/07/2018;00001;0;A;N;S;7891150037274;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;6,5;0;0;0;0;0;6,5;0;;;S;S
001022;COND SEDA SOS KERAFORCE;COND SEDA;06/12/2008;5,15;6,75;6,75;31,068;0;0;02/05/2016;00001;0;A;N;S;7891037004283;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;6,75;6,75;6,75;6,75;N;;0;0;0;0;;;;5,15;0;0;0;0;0;5,15;0;;;S;S
001023;COND SEDA SOS QUEDA;COND SEDA;06/12/2008;5,37;9;6,75;67,5978;0;0;08/02/2016;00001;0;A;N;S;7898422745585;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9;9;9;9;N;;0;0;0;0;;;;5,37;0;0;0;0;0;5,37;0;;;S;S
001024;COND SEDA SOS REPARACAO;COND SEDA;06/12/2008;4,6708;6,75;6,75;44,5149;0;0;12/09/2010;00001;0;A;N;S;7898422748401;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;6,5;6,5;6,5;6,5;N;;0;0;0;0;;;;4,6708;0;0;0;0;0;4,6;0;;;S;S
001025;COND SEDA POS ALISAMENTO;COND SEDA;06/12/2008;6,91;9,5;10;37,4819;1;0;07/08/2017;00001;0;A;N;S;7891150037380;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;6,91;0;0;0;0;0;7,095;0;;;S;S
001026;COND SEDA ANTINOS;COND SEDA;06/12/2008;6,49;9,5;10;46,379;3;0;27/07/2018;00001;0;A;N;S;7891150037489;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;6,49;0;0;0;0;0;6,49;0;;;S;S
001027;SH SEDA ANTICASPA OLEO CONTROL;SH SEDA;06/12/2008;5,86;8;8;36,52;0;0;08/02/2016;00001;0;A;N;S;7891150037533;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;8;8;8;8;N;;0;0;0;0;;;;5,86;0;0;0;0;0;5,86;0;;;S;S
001028;SH SEDA SOS CASPA 2EM1;SH SEDA;06/12/2008;3,5615;5;6,85;40,3903;0;0;26/10/2012;00001;0;A;N;S;7898422746261;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;6,85;6,85;6,85;6,85;N;;0;0;0;0;;;;3,5615;0;0;0;0;0;5,03;0;;;S;S
001029;BISCOITO;AVULSO;08/12/2008;3;4,25;4,25;41,67;-104;0;11/09/2017;00001;0;A;N;S;;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;4,25;4,25;4,25;4,25;N;;0;0;0;0;;;;3;0;0;0;0;0;3;0;;;S;S
001030;IOGURTE NESLTE NINHO;AVULSO;08/12/2008;2,06;2,8;2,8;35,87;0;0;04/04/2016;00001;0;A;N;S;7891000103852;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;1,15;1,15;1,15;1,15;N;;0;0;0;0;;;;2,06;0;0;0;0;0;1,928;0;;;S;S
001031;TANG LARANJA CITRUS;AVULSO;08/12/2008;0,81;1,1;1,1;35,8;8;0;23/01/2018;00001;0;A;N;S;7622210762849;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;1,1;1,1;1,1;1,1;N;;0;0;0;0;;;;0,81;0;0;0;0;0;0,81;0;;;S;S
001032;CX CERVEJA BRAHMA;BEBIDAS;08/12/2008;26,28;32;30;21,77;12;0;31/07/2018;00001;0;A;N;S;7898296060395;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0004;0,0004;0,0004;0,0004;30;30;30;30;N;;0;0;0;0;;;;26,28;0;0;0;0;0;25,32;0;;;S;S
001033;APARELHO GILETE UTRAGRIP 3;PRODUTOS;09/12/2008;3,73;4,9;4,9001;31,37;-15;0;29/05/2018;00001;0;A;N;S;7500435011303;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0021;-0,0021;-0,0021;-0,0021;4,9;4,9;4,9;4,9;N;;0;0;0;0;;;;3,73;0;0;0;0;0;3,73;0;;;S;S
001034;MORTANDELA PERDIGAO FRANGO 400 GRS;AVULSO;09/12/2008;2,6;3,5;3,9498;34,62;1;0;14/09/2018;00001;0;A;N;S;7891515429966;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0038;0,0038;0,0038;0,0038;3,95;3,95;3,95;3,95;N;;0;0;0;0;;;;2,6;0;0;0;0;0;2,83;0;;;S;S
001035;CREDITO CELULAR;AVULSO;09/12/2008;0,96;1,0032;1;4,5;-487;0;29/05/2018;00001;0;A;N;S;;;*;;0;0;0;0;S;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,319;-0,319;-0,319;-0,319;1;1;1;1;N;;0;0;0;0;;;;0,96;0;0;0;0;0;0,96;0;;;S;S
001036;ACHOC SM CHOCOLATE;BEBIDAS;09/12/2008;2,66;3,5;9,1003;31,58;0;0;05/09/2016;00001;0;A;N;S;7896534701604;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0031;-0,0031;-0,0031;-0,0031;9,1;9,1;9,1;9,1;N;;0;0;0;0;;;;2,66;0;0;0;0;0;2,66;0;;;S;S
001037;DOCE PINGO;AVULSO;10/12/2008;5,3;7,0002;6,75;32,08;0;0;03/05/2016;00001;0;A;N;S;7898920745063;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0034;-0,0034;-0,0034;-0,0034;7;7;7;7;N;;0;0;0;0;;;;5,3;0;0;0;0;0;5,3;0;;;S;S
001038;DOCE AMENDOIN MOIDO;PRODUTOS;10/12/2008;3,5;4,9;4,4499;40;0;0;29/05/2018;00001;0;A;N;S;7898922294163;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;4,9;4,9;4,9;4,9;N;;0;0;0;0;;;;3,5;0;0;0;0;0;3,5;0;;;S;S
001039;DOCE GOIABADA (CASEIRA);AVULSO;10/12/2008;4,5;5,85;5,85;30;0;0;21/03/2016;00001;0;A;N;S;9876544321004;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5,85;5,85;5,85;5,85;N;;0;0;0;0;;;;4,5;0;0;0;0;0;4,5;0;;;S;S
001040;DOCE GOMA;PRODUTOS;10/12/2008;3,5;5;5;42,86;2;0;30/05/2017;00001;0;A;N;S;7896663000234;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;3,5;0;0;0;0;0;3,5;0;;;S;S
001041;SAB PALMOLIVE LIQUIDO 120 ML;AVULSO;10/12/2008;3,45;4,5;1,5;30,43;6;0;02/10/2018;00001;0;A;N;S;7891024040126;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0022;-0,0022;-0,0022;-0,0022;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;3,45;0;0;0;0;0;3,45;0;;;S;S
001042;SAND HAV SLIM GEOMETRICA 35/36 ROSA;PRODUTOS;11/12/2008;13;20;0,99;53,85;0;0;05/06/2018;00001;0;A;N;S;7893249700502;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;0,99;0,99;0,99;0,99;N;;0;0;0;0;;;;13;0;0;0;0;0;13;0;;;S;S
001043;SHAMPOO DOVE FORCA RESISTENTE;PRODUTOS;11/12/2008;11,53;15;12,5;30,1;0;0;20/02/2016;00001;0;A;N;S;7891150021662;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;3,99;3,99;3,99;3,99;N;;0;0;0;0;;;;11,53;0;0;0;0;0;11,53;0;;;S;S
001044;COND ELSEVE REPARACAO TOTAL;PRODUTOS;11/12/2008;5,86;12,5;3,99;113,3106;0;0;29/05/2018;00001;0;A;N;S;7898587764926;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;12,5;12,5;12,5;12,5;N;;0;0;0;0;;;;5,86;0;0;0;0;0;5,86;0;;;S;S
001045;SHAMPOO PALMOLIVE HITRACAO LUMINOSA;PRODUTOS;11/12/2008;5,1;8;8;56,8627;1;0;13/09/2018;00001;0;A;N;S;7891024160916;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;8;8;8;8;N;;0;0;0;0;;;;5,1;0;0;0;0;0;5,1;0;;;S;S
001046;SHAMPOO JONHONS CHEIRINHO;PRODUTOS;11/12/2008;6,79;9,25;9,5;36,23;0;0;08/02/2016;00001;0;A;N;S;7891010980061;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;9;9;9;9;N;;0;0;0;0;;;;6,79;0;0;0;0;0;6,79;0;;;S;S
001047;SHAMPOO DOVE UTRA CACHOS;PRODUTOS;11/12/2008;6;10,5;10,5;75;1;0;07/08/2017;00001;0;A;N;S;7891150044203;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0011;-0,0011;-0,0011;-0,0011;7;7;7;7;N;;0;0;0;0;;;;6;0;0;0;0;0;6;0;;;S;S
001048;SHAMPOO PALMOLIVE LONGO SEDUTOR;AVULSO;11/12/2008;5,1;9,75;3,99;91,18;0;0;20/12/2016;00001;0;A;N;S;7891024026113;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;3,99;3,99;3,99;3,99;N;;0;0;0;0;;;;5,1;0;0;0;0;0;5,1;0;;;S;S
001049;HIDRATANTE JOHNSON LAV;PRODUTOS;11/12/2008;8,5;12;12;41,18;0;0;13/06/2012;00001;0;A;N;S;7891010014810;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;6,95;6,95;6,95;6,95;N;;0;0;0;0;;;;8,5;0;0;0;0;0;8,5;0;;;S;S
001050;HIDRATANTE JOHNSON MACIEZ PROLONGADA;PRODUTOS;11/12/2008;8,93;12;11,5;34,38;0;0;13/06/2012;00001;0;A;N;S;7891010014803;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;6,95;6,95;6,95;6,95;N;;0;0;0;0;;;;8,93;0;0;0;0;0;8,055;0;;;S;S
001051;LAMPADA OSRAN LED 7 W;AVULSO;11/12/2008;10,73;14,5;4,5;35,14;0;0;13/02/2017;00001;0;A;N;S;4052899951907;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;4,5;4,5;4,5;4,5;N;;0;0;0;0;;;;10,73;0;0;0;0;0;10,73;0;;;S;S
001052;BISCOITO MARILAN MORANGO 335 GRS;AVULSO;11/12/2008;4,8;6,5;1,05;35,42;0;0;20/09/2018;00001;0;A;N;S;7896003701678;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0027;0,0027;0,0027;0,0027;1,05;1,05;1,05;1,05;N;;0;0;0;0;;;;4,8;0;0;0;0;0;4,8;0;;;S;S
001053;SUCO DA FRUTA MARACUJA;AVULSO;11/12/2008;4,33;5,75;6,25;32,79;5;0;18/02/2016;00001;0;A;N;S;7896005400036;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0011;-0,0011;-0,0011;-0,0011;6,75;6,75;6,75;6,75;N;;0;0;0;0;;;;4,33;0;0;0;0;0;4,33;0;;;S;S
001054;SAB PALMOLIVE OLEO NUTRITIVO;PRODUTOS;11/12/2008;1,73;2,5;2,5;44,51;0;0;28/05/2016;00001;0;A;N;S;7891024029824;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0025;-0,0025;-0,0025;-0,0025;1,3;1,3;1,3;1,3;N;;0;0;0;0;;;;1,73;0;0;0;0;0;1,73;0;;;S;S
001055;SAB PALMOLLIVE ESFOLIACAO DELICADA;PRODUTOS;11/12/2008;1,73;2,75;2,5;58,9595;11;0;13/09/2018;00001;0;A;N;S;7891024035580;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;2,75;2,75;2,75;2,75;N;;0;0;0;0;;;;1,73;0;0;0;0;0;1,73;0;;;S;S
001056;SAB FRANCIS CX;PRODUTOS;11/12/2008;1,15;1,7;1,7;47,83;0;0;28/04/2016;00001;0;A;N;S;7896090403233;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,003;0,003;0,003;0,003;1,15;1,15;1,15;1,15;N;;0;0;0;0;;;;1,15;0;0;0;0;0;1,15;0;;;S;S
001057;SAB FRANCIS CX;PRODUTOS;11/12/2008;1,12;1,7;1,7;51,79;-4;0;31/03/2017;00001;0;A;N;S;7896090403127;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;1,7;1,7;1,7;1,7;N;;0;0;0;0;;;;1,12;0;0;0;0;0;1,12;0;;;S;S
001058;SAB FRANCIS CX JASMIM DO MARROCOS;PRODUTOS;11/12/2008;1,12;1,7;1,7;51,79;13;0;28/04/2016;00001;0;A;N;S;7896090403134;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;1,6;1,6;1,6;1,6;N;;0;0;0;0;;;;1,12;0;0;0;0;0;1,115;0;;;S;S
001059;SAB FRANCIS CX ROSA VERSAILLES;PRODUTOS;11/12/2008;1,12;1,7;1,7;51,79;17;0;02/03/2018;00001;0;A;N;S;7896090400010;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0026;-0,0026;-0,0026;-0,0026;1,7;1,7;1,7;1,7;N;;0;0;0;0;;;;1,12;0;0;0;0;0;1,11;0;;;S;S
